Date,Title,URL
16 марта 2023,Газпром сообщил о падении прибыли более чем в 3 раза за 2022,https://bcs-express.ru/novosti-i-analitika/gazprom-soobshchil-o-padenii-pribyli-bolee-chem-v-3-raza-za-2022
16 марта 2023,Газпром. Растеряли рост вторника,https://bcs-express.ru/tehanaliz/gazp/16.03.23
15 марта 2023,Газпром. Картина улучшается,https://bcs-express.ru/tehanaliz/gazp/15.03.23
14 марта 2023,Газпром. Потенциал для снижения почти исчерпан,https://bcs-express.ru/tehanaliz/gazp/14.03.23
13 марта 2023,"Газпром. Поддержка найдена, но надолго ли",https://bcs-express.ru/tehanaliz/gazp/13.03.23
10 марта 2023,Газпром. Цены на газ могут поддержать рост,https://bcs-express.ru/tehanaliz/gazp/10.03.23
9 марта 2023,"Газпром. Картина улучшается, ждем драйверов",https://bcs-express.ru/tehanaliz/gazp/09.03.23
7 марта 2023,Газпром. Растем вместе с рынком,https://bcs-express.ru/tehanaliz/gazp/07.03.23
6 марта 2023,Газпром. На развилке,https://bcs-express.ru/tehanaliz/gazp/06.03.23
3 марта 2023,"Газпром. Стремительный рост, стремительное падение",https://bcs-express.ru/tehanaliz/gazp/03.03.23
2 марта 2023,Акции Газпрома. Понижение рекомендации,https://bcs-express.ru/novosti-i-analitika/aktsii-gazproma-ponizhenie-rekomendatsii
2 марта 2023,Газпром. Резкий рост оборотов,https://bcs-express.ru/tehanaliz/gazp/02.03.23
1 марта 2023,Газпром. Картина улучшается,https://bcs-express.ru/tehanaliz/gazp/01.03.23
28 февраля 2023,Газпром. Котировки пытаются отскочить,https://bcs-express.ru/tehanaliz/gazp/28.02.23
27 февраля 2023,Газпром. Подняться выше 157 не удалось,https://bcs-express.ru/tehanaliz/gazp/27.02.23
24 февраля 2023,Газпром. Без драйверов расти будет сложно,https://bcs-express.ru/tehanaliz/gazp/24.02.23
22 февраля 2023,Газпром. Растем вместе со всеми,https://bcs-express.ru/tehanaliz/gazp/22.02.23
21 февраля 2023,Газпром. Покупатели наращивают позиции ниже 152,https://bcs-express.ru/tehanaliz/gazp/21.02.23
20 февраля 2023,Газпром. Цены на газ не пускают акции вверх,https://bcs-express.ru/tehanaliz/gazp/20.02.23
17 февраля 2023,Газпром. Отскок на троечку,https://bcs-express.ru/tehanaliz/gazp/17.02.23
16 февраля 2023,Газпром. Все ниже и ниже,https://bcs-express.ru/tehanaliz/gazp/16.02.23
15 февраля 2023,Газпром. Уйдем ли еще ниже,https://bcs-express.ru/tehanaliz/gazp/15.02.23
14 февраля 2023,Газпром. Распродажи усиливаются,https://bcs-express.ru/tehanaliz/gazp/14.02.23
13 февраля 2023,Газпром. До сих пор на минимумах,https://bcs-express.ru/tehanaliz/gazp/13.02.23
10 февраля 2023,Газпром. Попытка отскока не засчитана,https://bcs-express.ru/tehanaliz/gazp/10.02.23
9 февраля 2023,Газпром. Встречный ветер,https://bcs-express.ru/tehanaliz/gazp/09.02.23
8 февраля 2023,Газпром. Обороты торгов снова упали,https://bcs-express.ru/tehanaliz/gazp/08.02.23
7 февраля 2023,Газпром. Намного слабее рынка,https://bcs-express.ru/tehanaliz/gazp/07.02.23
6 февраля 2023,Газпром. Вот это поворот,https://bcs-express.ru/tehanaliz/gazp/06.02.23
3 февраля 2023,Газпром. Пружина сжимается,https://bcs-express.ru/tehanaliz/gazp/03.02.23
2 февраля 2023,Газпром. Затишье перед скачком,https://bcs-express.ru/tehanaliz/gazp/02.02.23
1 февраля 2023,Газпром. Все меньше шансов на отскок,https://bcs-express.ru/tehanaliz/gazp/01.02.23
31 января 2023,Газпром. Отскочить не получается,https://bcs-express.ru/tehanaliz/gazp/31.01.23
30 января 2023,"Газпром. Котировки устойчивы, но риски растут",https://bcs-express.ru/tehanaliz/gazp/30.01.23
27 января 2023,Газпром. Цены газа в ЕС давят на акции,https://bcs-express.ru/tehanaliz/gazp/27.01.23
26 января 2023,Газпром. Время для отскока?,https://bcs-express.ru/tehanaliz/gazp/26.01.23
25 января 2023,Газпром. Оптимизм длился недолго,https://bcs-express.ru/tehanaliz/gazp/25.01.23
24 января 2023,Газпром. Отскок продолжится?,https://bcs-express.ru/tehanaliz/gazp/24.01.23
23 января 2023,Газпром. Есть шансы на отскок,https://bcs-express.ru/tehanaliz/gazp/23.01.23
20 января 2023,Частные инвесторы выходят из Газпрома. Как на этом заработать,https://bcs-express.ru/novosti-i-analitika/chastnye-investory-vykhodiat-iz-gazproma-kak-na-etom-zarabotat
20 января 2023,Газпром. Новый минимум с начала года,https://bcs-express.ru/tehanaliz/gazp/20.01.23
19 января 2023,Газпром. Удержались выше 162,https://bcs-express.ru/tehanaliz/gazp/19.01.23
18 января 2023,Газпром. Очень слабый результат,https://bcs-express.ru/tehanaliz/gazp/18.01.23
17 января 2023,"Газпром. Акции устойчивы, несмотря на падение цен на газ",https://bcs-express.ru/tehanaliz/gazp/17.01.23
16 января 2023,Газпром. В ожидании разворота цен на газ,https://bcs-express.ru/tehanaliz/gazp/16.01.23
13 января 2023,Газпром. Растеряли часть роста,https://bcs-express.ru/tehanaliz/gazp/13.01.23
12 января 2023,Газпром. Что означает скачок котировок,https://bcs-express.ru/tehanaliz/gazp/12.01.23
11 января 2023,Газпром. Что может поддержать акции,https://bcs-express.ru/tehanaliz/gazp/11.01.23
10 января 2023,Газпром. Растем вместе с рынком,https://bcs-express.ru/tehanaliz/gazp/10.01.23
9 января 2023,Газпром. Отскок по газу может поддержать котировки,https://bcs-express.ru/tehanaliz/gazp/09.01.23
6 января 2023,Газпром. К следующей поддержке,https://bcs-express.ru/tehanaliz/gazp/06.01.23
5 января 2023,Газпром. Можем протестировать важные уровни поддержки,https://bcs-express.ru/tehanaliz/gazp/05.01.23
4 января 2023,Газпром. Дно по ценам на газ может быть близко,https://bcs-express.ru/tehanaliz/gazp/04.01.23
3 января 2023,"Газпром. Цены на газ не радуют, расти может быть сложно",https://bcs-express.ru/tehanaliz/gazp/03.01.23
2 января 2023,Глава Газпрома рассказал об итогах года. Главное,https://bcs-express.ru/novosti-i-analitika/glava-gazproma-rasskazal-ob-itogakh-goda-glavnoe
30 декабря 2022,Газпром. С надеждой на рост в новом году,https://bcs-express.ru/tehanaliz/gazp/30.12.22
29 декабря 2022,Газпром. Коррекция после трех дней роста,https://bcs-express.ru/tehanaliz/gazp/29.12.22
28 декабря 2022,Газпром. Задел для продолжения роста,https://bcs-express.ru/tehanaliz/gazp/28.12.22
27 декабря 2022,Газпром. Еще один шаг вверх,https://bcs-express.ru/tehanaliz/gazp/27.12.22
26 декабря 2022,Газпром. Всплеск оптимизма — надолго ли,https://bcs-express.ru/tehanaliz/gazp/26.12.22
23 декабря 2022,Газпром. Риски пробоя растут,https://bcs-express.ru/tehanaliz/gazp/23.12.22
22 декабря 2022,Газпром. Продолжить отскок не удалось,https://bcs-express.ru/tehanaliz/gazp/22.12.22
21 декабря 2022,Газпром. Предпосылки для роста,https://bcs-express.ru/tehanaliz/gazp/21.12.22
20 декабря 2022,"Газпром. Цель 157 достигнута, ждать ли отскока",https://bcs-express.ru/tehanaliz/gazp/20.12.22
19 декабря 2022,Газпром. Для роста сил не хватает,https://bcs-express.ru/tehanaliz/gazp/19.12.22
16 декабря 2022,Газпром. Сигналы на отскок,https://bcs-express.ru/tehanaliz/gazp/16.12.22
15 декабря 2022,Газпром. Надежды на отскок не оправдались,https://bcs-express.ru/tehanaliz/gazp/15.12.22
14 декабря 2022,Газпром. Риски пробоя поддержки растут,https://bcs-express.ru/tehanaliz/gazp/14.12.22
13 декабря 2022,Газпром. Есть шансы на отскок,https://bcs-express.ru/tehanaliz/gazp/13.12.22
12 декабря 2022,Газпром. Новая поддержка,https://bcs-express.ru/tehanaliz/gazp/12.12.22
9 декабря 2022,Газпром. Осцилляторы близки к перепроданности,https://bcs-express.ru/tehanaliz/gazp/09.12.22
8 декабря 2022,"Газпром. Медленно, но верно",https://bcs-express.ru/tehanaliz/gazp/08.12.22
7 декабря 2022,"Газпром. Вижу цель, не вижу препятствий",https://bcs-express.ru/tehanaliz/gazp/07.12.22
6 декабря 2022,Газпром. Проигнорировали подъем рынка,https://bcs-express.ru/tehanaliz/gazp/06.12.22
5 декабря 2022,Газпром. Обновили минимум,https://bcs-express.ru/tehanaliz/gazp/05.12.22
2 декабря 2022,Газпром. Тестируем поддержку,https://bcs-express.ru/tehanaliz/gazp/02.12.22
